mjd,R,err_R,B,err_B,V,err_V,i',err_i',r',err_r'
54090.0,15.218902535968127,0.041201083674841925,17.436272637419094,0.12353329102192503,16.019724608346543,0.0460339880372777,14.920479190350157,0.07524021255921827,15.41247169387556,0.053533126538552085
54091.005319148935,15.247053905341822,0.04140518580396748,17.466912597395194,0.12640898588181246,16.049077664542978,0.04648657900457803,14.948881502402969,0.07640787399919692,15.441379141044514,0.05404290204211791
54092.01063829787,15.275207635408933,0.041614015346212535,17.497016784242987,0.12949958216439747,16.078339851309053,0.04696638119521512,14.977554181143852,0.07766545899145672,15.470421851021776,0.054586623865106945
54093.015957446805,15.303348153874126,0.041827700144140834,17.52659617716256,0.1327843516463041,16.10749977343322,0.04747219277691792,15.006467612961629,0.0790066153434274,15.49957694188086,0.0551627451408841
54094.02127659575,15.331460235749887,0.042046266913322444,17.555663896037252,0.1362390941739291,16.136546703428067,0.04800230921214352,15.035591657198168,0.08042327487274234,15.52882145338291,0.05576902748062145
54095.02659574468,15.359529009257436,0.042269645622460855,17.584234950518912,0.1398370094584842,16.16547054306647,0.048554574679218795,15.064895780200096,0.08190593130067551,15.558132416534853,0.05640260982401315
54096.03191489362,15.387539961060646,0.04249767587088471,17.61232598415034,0.14354956502456492,16.194261783493175,0.04912644518110114,15.094349190812878,0.08344395068889945,15.587486923509026,0.0570600956146293
54097.03723404255,15.415478940842966,0.04273011508296724,17.639955015782924,0.14734731838364018,16.222911464302484,0.049715060281494104,15.123920976198185,0.08502589617549501,15.616862197377692,0.05773765354326857
54098.04255319149,15.443332165217576,0.04296664830527627,17.667141180556783,0.1512006644939232,16.251411131971857,0.050317320257323384,15.153580236836824,0.08663985081995658,15.646235661093868,0.05843112680009881
54099.04787234042,15.471086220985413,0.04320689936276657,17.693904472720227,0.15508049144041638,16.279752798058546,0.05092996553098933,15.183296219604948,0.08827372528016231,15.675585005172387,0.05913614592946832
54100.05319148936,15.49872806773839,0.04345044312965988,17.72026549251614,0.1589587369119555,16.307928897539377,0.05154965550463146,15.213038447809254,0.08991554032076055,15.704888253518554,0.05984824074866963
54101.0585106383,15.526245039810945,0.043696818638905385,17.746245199310337,0.16280884517871164,16.335932247680034,0.05217304428482755,15.242776847105738,0.09155367736506168,15.734123826873706,0.06056294743735374
54102.063829787236,15.553624847592623,0.043945542754189756,17.77186467305583,0.1666061290050667,16.36375600780074,0.05279685124656152,15.272481866276834,0.09317709316115864,15.763270603374764,0.06127590760345877
54103.06914893617,15.580855578203582,0.04419612413801935,17.79714488606374,0.1703280437113315,16.391393640285585,0.053417924845262844,15.302124591891825,0.09477549698369968,15.792307975747185,0.06198295695395721
54104.074468085106,15.607925695538235,0.04444807723918793,17.82210648691131,0.17395438195314794,16.418838873156403,0.05403329856968768,15.331676855941744,0.09633949060507166,15.821215904681331,0.06268020191915327
54105.07978723404,15.634824039692631,0.04470093604251703,17.846769598170468,0.17746739816112814,16.446085664517007,0.05464023835415615,15.361111335644374,0.09786067258357162,15.849974968004283,0.06336408329581458
54106.085106382976,15.66153982577778,0.044954267316823296,17.871153629428548,0.18085187136908254,16.473128169123598,0.055236281147617645,15.390401644679294,0.09933170928235718,15.878566405279251,0.0640314265645816
54107.09042553192,15.688062642132351,0.04520768313827194,17.895277106892706,0.18409511464324863,16.499960707318223,0.05581926465625573,15.419522415240223,0.10074637557663563,15.906972157537112,0.06467947902844663
54108.09574468085,15.714382447946072,0.04546085244635286,17.919157520632545,0.18718693869648048,16.526577736513772,0.056387348520438786,15.448449370391018,0.10209956847757105,15.935174901890221,0.06530593432456831
