l,U,B,V,R,I
8946.789357871574,0.0,0.0,0.0,0.0013504387775948796,0.292765598023074
8948.389677935587,0.0,0.0,0.0,0.001322027396741094,0.2896632949375462
8949.9899979996,0.0,0.0,0.0,0.0012935954305887995,0.2865587162019879
8951.590318063612,0.0,0.0,0.0,0.0012651428735931647,0.28345186120096993
8953.190638127626,0.0,0.0,0.0,0.0012366697202092613,0.28034272931905263
8954.79095819164,0.0,0.0,0.0,0.0012081759648922589,0.277231319940807
8956.39127825565,0.0,0.0,0.0,0.0011796616020973265,0.27411763245080406
8957.991598319664,0.0,0.0,0.0,0.0011511266262795355,0.27100166623360405
8959.591918383678,0.0,0.0,0.0,0.0011225710318940555,0.267883420673778
8961.19223844769,0.0,0.0,0.0,0.0010939948133960558,0.2647628951558967
8962.792558511703,0.0,0.0,0.0,0.0010653979652406073,0.26164008906452063
8964.392878575716,0.0,0.0,0.0,0.0010367804818828797,0.2585150017842207
8965.993198639728,0.0,0.0,0.0,0.0010081423577780427,0.2553876326995679
8967.593518703741,0.0,0.0,0.0,0.000979483587381167,0.25225798119512244
8969.193838767755,0.0,0.0,0.0,0.0009508041651474222,0.24912604665545537
8970.794158831766,0.0,0.0,0.0,0.0009221040855319776,0.2459918284651376
8972.394478895778,0.0,0.0,0.0,0.0008933833429899375,0.24285532600873308
8973.994798959793,0.0,0.0,0.0,0.0008646419319763729,0.239716538670802
8975.595119023805,0.0,0.0,0.0,0.0008358798469465513,0.2365754658359261
8977.195439087816,0.0,0.0,0.0,0.0008070970823555442,0.23343210688866559
8978.795759151832,0.0,0.0,0.0,0.0007782936326584224,0.2302864612135807
8980.396079215843,0.0,0.0,0.0,0.0007494694923104539,0.2271385281952533
8981.996399279855,0.0,0.0,0.0,0.0007206246557667097,0.2239883072182435
8983.59671934387,0.0,0.0,0.0,0.0006917591174822611,0.2208357976671117
8985.197039407882,0.0,0.0,0.0,0.0006628728719123757,0.21768099892643944
8986.797359471893,0.0,0.0,0.0,0.000633965913512125,0.21452391038078708
8988.397679535909,0.0,0.0,0.0,0.0006050382367365795,0.21136453141471484
8989.99799959992,0.0,0.0,0.0,0.0005760898360410075,0.2082028614128045
8991.598319663932,0.0,0.0,0.0,0.0005471207058804799,0.20503889975961628
8993.198639727947,0.0,0.0,0.0,0.0005181308407100679,0.2018726458397104
8994.798959791959,0.0,0.0,0.0,0.0004891202349850394,0.19870409903766864
8996.39927985597,0.0,0.0,0.0,0.0004600888831604654,0.19553325873805125
8997.999599919984,0.0,0.0,0.0,0.0004310367796914497,0.192360124325422
8999.599919983997,0.0,0.0,0.0,0.0004019639190331618,0.1891846951843519
9001.200240048009,0.0,0.0,0.0,0.0003728702956407716,0.18600697069941208
9002.800560112022,0.0,0.0,0.0,0.0003437559039693495,0.18282695025516255
9004.400880176036,0.0,0.0,0.0,0.0003146207384740653,0.17964463323617444
9006.001200240047,0.0,0.0,0.0,0.0002854647936100888,0.1764600190270188
9007.60152030406,0.0,0.0,0.0,0.00025628806383249053,0.1732731070122557
9009.201840368074,0.0,0.0,0.0,0.00022709054359644018,0.1700838965764563
9010.802160432086,0.0,0.0,0.0,0.00019787222735710765,0.16689238710419155
9012.402480496099,0.0,0.0,0.0,0.00016863310956956323,0.16448575813224642
9014.002800560113,0.0,0.0,0.0,0.0001393731846889769,0.16241260939936578
9015.603120624124,0.0,0.0,0.0,0.00011009244717051842,0.1603379571743777
9017.203440688138,0.0,0.0,0.0,8.079089146925809e-05,0.1582618010541625
9018.803760752151,0.0,0.0,0.0,5.14685120403658e-05,0.15618414063560743
9020.404080816163,0.0,0.0,0.0,2.21253033390116e-05,0.15410497551559996
9022.004400880176,0.0,0.0,0.0,0.0,0.15202430529102032
9023.60472094419,0.0,0.0,0.0,0.0,0.14994212955875583
9025.205041008201,0.0,0.0,0.0,0.0,0.14785844791569394
9026.805361072215,0.0,0.0,0.0,0.0,0.14577325995871493
9028.405681136228,0.0,0.0,0.0,0.0,0.14368656528470608
9030.00600120024,0.0,0.0,0.0,0.0,0.14159836349055482
9031.606321264253,0.0,0.0,0.0,0.0,0.13950865417314134
9033.206641328266,0.0,0.0,0.0,0.0,0.1374174369293531
9034.806961392278,0.0,0.0,0.0,0.0,0.13532471135607746
9036.407281456291,0.0,0.0,0.0,0.0,0.13323047705019464
9038.007601520305,0.0,0.0,0.0,0.0,0.13113473360859199
9039.607921584317,0.0,0.0,0.0,0.0,0.12903748062815698
9041.20824164833,0.0,0.0,0.0,0.0,0.12693871770576973
9042.808561712343,0.0,0.0,0.0,0.0,0.12483844443831775
9044.408881776355,0.0,0.0,0.0,0.0,0.12273666042268837
9046.009201840368,0.0,0.0,0.0,0.0,0.12063336525576177
9047.609521904382,0.0,0.0,0.0,0.0,0.1185285585344254
9049.209841968393,0.0,0.0,0.0,0.0,0.11642223985556664
9050.810162032407,0.0,0.0,0.0,0.0,0.11431440881606572
9052.41048209642,0.0,0.0,0.0,0.0,0.11220506501280998
9054.010802160432,0.0,0.0,0.0,0.0,0.11009420804268685
9055.611122224445,0.0,0.0,0.0,0.0,0.10798183750257655
9057.211442288459,0.0,0.0,0.0,0.0,0.10586795298936648
9058.81176235247,0.0,0.0,0.0,0.0,0.103752554099944
9060.412082416482,0.0,0.0,0.0,0.0,0.10163564043119178
9062.012402480497,0.0,0.0,0.0,0.0,0.09951721157998993
9063.612722544509,0.0,0.0,0.0,0.0,0.09739726714323313
9065.21304260852,0.0,0.0,0.0,0.0,0.09527580671780156
9066.813362672536,0.0,0.0,0.0,0.0,0.09315282990057537
9068.413682736547,0.0,0.0,0.0,0.0,0.09102833628844924
9070.014002800559,0.0,0.0,0.0,0.0,0.08890232547830333
9071.614322864574,0.0,0.0,0.0,0.0,0.08677479706701782
9073.214642928586,0.0,0.0,0.0,0.0,0.08464575065148736
9074.814962992597,0.0,0.0,0.0,0.0,0.08251518582859213
9076.415283056613,0.0,0.0,0.0,0.0,0.0803831021952123
9078.015603120624,0.0,0.0,0.0,0.0,0.07824949934824252
9079.615923184636,0.0,0.0,0.0,0.0,0.07611437688456296
9081.216243248651,0.0,0.0,0.0,0.0,0.07397773440105382
9082.816563312663,0.0,0.0,0.0,0.0,0.07183957149460972
9084.416883376674,0.0,0.0,0.0,0.0,0.06969988776211089
9086.017203440688,0.0,0.0,0.0,0.0,0.06755868280043985
9087.617523504701,0.0,0.0,0.0,0.0,0.06541595620648404
9089.217843568713,0.0,0.0,0.0,0.0,0.06327170757713088
9090.818163632726,0.0,0.0,0.0,0.0,0.06112593650926053
9092.41848369674,0.0,0.0,0.0,0.0,0.05897864259976043
9094.018803760751,0.0,0.0,0.0,0.0,0.056829825445517984
9095.619123824765,0.0,0.0,0.0,0.0,0.054679484643413344
9097.219443888778,0.0,0.0,0.0,0.0,0.05252761979033394
9098.81976395279,0.0,0.0,0.0,0.0,0.050374230483167214
9100.420084016803,0.0,0.0,0.0,0.0,0.04821931631879328
9102.020404080817,0.0,0.0,0.0,0.0,0.046062876894099596
9103.620724144828,0.0,0.0,0.0,0.0,0.0439049118059736
9105.221044208842,0.0,0.0,0.0,0.0,0.04174542065129539
9106.821364272855,0.0,0.0,0.0,0.0,0.039584403026952424
9108.421684336867,0.0,0.0,0.0,0.0,0.03742185852983216
9110.02200440088,0.0,0.0,0.0,0.0,0.03525778675681468
9111.622324464894,0.0,0.0,0.0,0.0,0.0334432031380491
9113.222644528905,0.0,0.0,0.0,0.0,0.03291772640634542
9114.822964592919,0.0,0.0,0.0,0.0,0.032391874348705524
9116.423284656932,0.0,0.0,0.0,0.0,0.03186564686573203
9118.023604720944,0.0,0.0,0.0,0.0,0.03133904385802758
9119.623924784957,0.0,0.0,0.0,0.0,0.030812065226193022
9121.22424484897,0.0,0.0,0.0,0.0,0.030284710870830973
9122.824564912982,0.0,0.0,0.0,0.0,0.02975698069254407
9124.424884976996,0.0,0.0,0.0,0.0,0.02922887459193315
9126.025205041009,0.0,0.0,0.0,0.0,0.028700392469600856
9127.62552510502,0.0,0.0,0.0,0.0,0.02817153422614981
9129.225845169034,0.0,0.0,0.0,0.0,0.027642299762180855
9130.826165233048,0.0,0.0,0.0,0.0,0.027112688978296617
9132.42648529706,0.0,0.0,0.0,0.0,0.026582701775099745
9134.026805361073,0.0,0.0,0.0,0.0,0.02605233805319106
9135.627125425086,0.0,0.0,0.0,0.0,0.025521597713173194
9137.227445489098,0.0,0.0,0.0,0.0,0.0249904806556488
9138.827765553111,0.0,0.0,0.0,0.0,0.024458986781218696
9140.428085617124,0.0,0.0,0.0,0.0,0.023927115990485515
9142.028405681136,0.0,0.0,0.0,0.0,0.023394868184051915
9143.62872574515,0.0,0.0,0.0,0.0,0.022862243262518702
9145.229045809163,0.0,0.0,0.0,0.0,0.022329241126488524
9146.829365873175,0.0,0.0,0.0,0.0,0.02179586167656403
9148.429685937186,0.0,0.0,0.0,0.0,0.02126210481334663
9150.030006001201,0.0,0.0,0.0,0.0,0.020727970437437158
9151.630326065213,0.0,0.0,0.0,0.0,0.02019345844944007
9153.230646129225,0.0,0.0,0.0,0.0,0.019658568749956192
9154.83096619324,0.0,0.0,0.0,0.0,0.019123301239586343
9156.431286257251,0.0,0.0,0.0,0.0,0.01858765581893498
9158.031606321263,0.0,0.0,0.0,0.0,0.018051632388602933
9159.631926385278,0.0,0.0,0.0,0.0,0.017515230849191016
9161.23224644929,0.0,0.0,0.0,0.0,0.01697845110130369
9162.832566513302,0.0,0.0,0.0,0.0,0.01644129304554178
9164.432886577317,0.0,0.0,0.0,0.0,0.01590375658250611
9166.033206641328,0.0,0.0,0.0,0.0,0.015365841612801136
9167.63352670534,0.0,0.0,0.0,0.0,0.014827548037027688
9169.233846769355,0.0,0.0,0.0,0.0,0.014288875755786563
9170.834166833367,0.0,0.0,0.0,0.0,0.013749824669682255
9172.434486897379,0.0,0.0,0.0,0.0,0.013210394679315568
9174.034806961392,0.0,0.0,0.0,0.0,0.012670585685287929
9175.635127025405,0.0,0.0,0.0,0.0,0.012130397588201978
9177.235447089417,0.0,0.0,0.0,0.0,0.011589830288660372
9178.83576715343,0.0,0.0,0.0,0.0,0.01104888368726391
9180.436087217444,0.0,0.0,0.0,0.0,0.010507557684615242
9182.036407281455,0.0,0.0,0.0,0.0,0.009965852181317023
9183.636727345469,0.0,0.0,0.0,0.0,0.009423767077970055
9185.237047409482,0.0,0.0,0.0,0.0,0.008881302275176986
9186.837367473494,0.0,0.0,0.0,0.0,0.008338457673540467
9188.437687537507,0.0,0.0,0.0,0.0,0.0077952331736613
9190.03800760152,0.0,0.0,0.0,0.0,0.007251628676142139
9191.638327665532,0.0,0.0,0.0,0.0,0.006707644081585632
9193.238647729546,0.0,0.0,0.0,0.0,0.006163279290592583
9194.83896779356,0.0,0.0,0.0,0.0,0.005618534203765639
9196.43928785757,0.0,0.0,0.0,0.0,0.005073408721707457
9198.039607921584,0.0,0.0,0.0,0.0,0.004527902745018833
9199.639927985598,0.0,0.0,0.0,0.0,0.00398201617430242
9201.24024804961,0.0,0.0,0.0,0.0,0.0034357489101608744
9202.840568113623,0.0,0.0,0.0,0.0,0.0028891008531949894
9204.440888177636,0.0,0.0,0.0,0.0,0.0023420719040074187
9206.041208241648,0.0,0.0,0.0,0.0,0.0017946619632008213
9207.641528305661,0.0,0.0,0.0,0.0,0.0012468709313759859
9209.241848369675,0.0,0.0,0.0,0.0,0.0006986987091355698
9210.842168433686,0.0,0.0,0.0,0.0,0.0001501451970822314
9212.4424884977,0.0,0.0,0.0,0.0,0.0
9214.042808561713,0.0,0.0,0.0,0.0,0.0
9215.643128625725,0.0,0.0,0.0,0.0,0.0
9217.243448689738,0.0,0.0,0.0,0.0,0.0
9218.843768753752,0.0,0.0,0.0,0.0,0.0
9220.444088817763,0.0,0.0,0.0,0.0,0.0
9222.044408881777,0.0,0.0,0.0,0.0,0.0
9223.64472894579,0.0,0.0,0.0,0.0,0.0
9225.245049009802,0.0,0.0,0.0,0.0,0.0
9226.845369073815,0.0,0.0,0.0,0.0,0.0
9228.445689137829,0.0,0.0,0.0,0.0,0.0
9230.04600920184,0.0,0.0,0.0,0.0,0.0
9231.646329265854,0.0,0.0,0.0,0.0,0.0
9233.246649329867,0.0,0.0,0.0,0.0,0.0
9234.846969393879,0.0,0.0,0.0,0.0,0.0
9236.44728945789,0.0,0.0,0.0,0.0,0.0
9238.047609521906,0.0,0.0,0.0,0.0,0.0
9239.647929585917,0.0,0.0,0.0,0.0,0.0
9241.248249649929,0.0,0.0,0.0,0.0,0.0
9242.848569713944,0.0,0.0,0.0,0.0,0.0
9244.448889777956,0.0,0.0,0.0,0.0,0.0
9246.049209841967,0.0,0.0,0.0,0.0,0.0
9247.649529905982,0.0,0.0,0.0,0.0,0.0
9249.249849969994,0.0,0.0,0.0,0.0,0.0
9250.850170034006,0.0,0.0,0.0,0.0,0.0
9252.450490098021,0.0,0.0,0.0,0.0,0.0
9254.050810162033,0.0,0.0,0.0,0.0,0.0
9255.651130226044,0.0,0.0,0.0,0.0,0.0
9257.25145029006,0.0,0.0,0.0,0.0,0.0
9258.851770354071,0.0,0.0,0.0,0.0,0.0
9260.452090418083,0.0,0.0,0.0,0.0,0.0
9262.052410482096,0.0,0.0,0.0,0.0,0.0
9263.65273054611,0.0,0.0,0.0,0.0,0.0
9265.253050610121,0.0,0.0,0.0,0.0,0.0
9266.853370674135,0.0,0.0,0.0,0.0,0.0
9268.453690738148,0.0,0.0,0.0,0.0,0.0
9270.05401080216,0.0,0.0,0.0,0.0,0.0
9271.654330866173,0.0,0.0,0.0,0.0,0.0
9273.254650930186,0.0,0.0,0.0,0.0,0.0
9274.854970994198,0.0,0.0,0.0,0.0,0.0
9276.455291058212,0.0,0.0,0.0,0.0,0.0
9278.055611122225,0.0,0.0,0.0,0.0,0.0
9279.655931186237,0.0,0.0,0.0,0.0,0.0
9281.25625125025,0.0,0.0,0.0,0.0,0.0
9282.856571314263,0.0,0.0,0.0,0.0,0.0
9284.456891378275,0.0,0.0,0.0,0.0,0.0
9286.057211442288,0.0,0.0,0.0,0.0,0.0
9287.657531506302,0.0,0.0,0.0,0.0,0.0
9289.257851570314,0.0,0.0,0.0,0.0,0.0
9290.858171634327,0.0,0.0,0.0,0.0,0.0
9292.45849169834,0.0,0.0,0.0,0.0,0.0
9294.058811762352,0.0,0.0,0.0,0.0,0.0
9295.659131826365,0.0,0.0,0.0,0.0,0.0
9297.259451890379,0.0,0.0,0.0,0.0,0.0
9298.85977195439,0.0,0.0,0.0,0.0,0.0
9300.460092018404,0.0,0.0,0.0,0.0,0.0
9302.060412082417,0.0,0.0,0.0,0.0,0.0
9303.660732146429,0.0,0.0,0.0,0.0,0.0
9305.261052210442,0.0,0.0,0.0,0.0,0.0
9306.861372274456,0.0,0.0,0.0,0.0,0.0
9308.461692338467,0.0,0.0,0.0,0.0,0.0
9310.06201240248,0.0,0.0,0.0,0.0,0.0
9311.662332466494,0.0,0.0,0.0,0.0,0.0
9313.262652530506,0.0,0.0,0.0,0.0,0.0
9314.86297259452,0.0,0.0,0.0,0.0,0.0
9316.463292658533,0.0,0.0,0.0,0.0,0.0
9318.063612722544,0.0,0.0,0.0,0.0,0.0
9319.663932786558,0.0,0.0,0.0,0.0,0.0
9321.264252850571,0.0,0.0,0.0,0.0,0.0
9322.864572914583,0.0,0.0,0.0,0.0,0.0
9324.464892978594,0.0,0.0,0.0,0.0,0.0
9326.06521304261,0.0,0.0,0.0,0.0,0.0
9327.665533106621,0.0,0.0,0.0,0.0,0.0
9329.265853170633,0.0,0.0,0.0,0.0,0.0
9330.866173234648,0.0,0.0,0.0,0.0,0.0
9332.46649329866,0.0,0.0,0.0,0.0,0.0
9334.066813362671,0.0,0.0,0.0,0.0,0.0
9335.667133426687,0.0,0.0,0.0,0.0,0.0
9337.267453490698,0.0,0.0,0.0,0.0,0.0
9338.86777355471,0.0,0.0,0.0,0.0,0.0
9340.468093618725,0.0,0.0,0.0,0.0,0.0
9342.068413682737,0.0,0.0,0.0,0.0,0.0
9343.668733746748,0.0,0.0,0.0,0.0,0.0
9345.269053810764,0.0,0.0,0.0,0.0,0.0
9346.869373874775,0.0,0.0,0.0,0.0,0.0
9348.469693938787,0.0,0.0,0.0,0.0,0.0
9350.0700140028,0.0,0.0,0.0,0.0,0.0
9351.670334066814,0.0,0.0,0.0,0.0,0.0
9353.270654130825,0.0,0.0,0.0,0.0,0.0
9354.870974194839,0.0,0.0,0.0,0.0,0.0
9356.471294258852,0.0,0.0,0.0,0.0,0.0
9358.071614322864,0.0,0.0,0.0,0.0,0.0
9359.671934386877,0.0,0.0,0.0,0.0,0.0
9361.27225445089,0.0,0.0,0.0,0.0,0.0
9362.872574514902,0.0,0.0,0.0,0.0,0.0
9364.472894578916,0.0,0.0,0.0,0.0,0.0
9366.073214642929,0.0,0.0,0.0,0.0,0.0
9367.67353470694,0.0,0.0,0.0,0.0,0.0
9369.273854770954,0.0,0.0,0.0,0.0,0.0
9370.874174834968,0.0,0.0,0.0,0.0,0.0
9372.47449489898,0.0,0.0,0.0,0.0,0.0
9374.074814962993,0.0,0.0,0.0,0.0,0.0
9375.675135027006,0.0,0.0,0.0,0.0,0.0
9377.275455091018,0.0,0.0,0.0,0.0,0.0
9378.875775155031,0.0,0.0,0.0,0.0,0.0
9380.476095219045,0.0,0.0,0.0,0.0,0.0
9382.076415283056,0.0,0.0,0.0,0.0,0.0
9383.67673534707,0.0,0.0,0.0,0.0,0.0
9385.277055411083,0.0,0.0,0.0,0.0,0.0
9386.877375475095,0.0,0.0,0.0,0.0,0.0
9388.477695539108,0.0,0.0,0.0,0.0,0.0
9390.078015603121,0.0,0.0,0.0,0.0,0.0
9391.678335667133,0.0,0.0,0.0,0.0,0.0
9393.278655731147,0.0,0.0,0.0,0.0,0.0
9394.87897579516,0.0,0.0,0.0,0.0,0.0
9396.479295859172,0.0,0.0,0.0,0.0,0.0
9398.079615923185,0.0,0.0,0.0,0.0,0.0
9399.679935987198,0.0,0.0,0.0,0.0,0.0
9401.28025605121,0.0,0.0,0.0,0.0,0.0
9402.880576115223,0.0,0.0,0.0,0.0,0.0
9404.480896179237,0.0,0.0,0.0,0.0,0.0
9406.081216243248,0.0,0.0,0.0,0.0,0.0
9407.681536307262,0.0,0.0,0.0,0.0,0.0
9409.281856371275,0.0,0.0,0.0,0.0,0.0
9410.882176435287,0.0,0.0,0.0,0.0,0.0
9412.482496499299,0.0,0.0,0.0,0.0,0.0
9414.082816563314,0.0,0.0,0.0,0.0,0.0
9415.683136627325,0.0,0.0,0.0,0.0,0.0
9417.283456691337,0.0,0.0,0.0,0.0,0.0
9418.883776755352,0.0,0.0,0.0,0.0,0.0
9420.484096819364,0.0,0.0,0.0,0.0,0.0
9422.084416883376,0.0,0.0,0.0,0.0,0.0
9423.68473694739,0.0,0.0,0.0,0.0,0.0
9425.285057011402,0.0,0.0,0.0,0.0,0.0
9426.885377075414,0.0,0.0,0.0,0.0,0.0
9428.48569713943,0.0,0.0,0.0,0.0,0.0
9430.08601720344,0.0,0.0,0.0,0.0,0.0
9431.686337267452,0.0,0.0,0.0,0.0,0.0
9433.286657331468,0.0,0.0,0.0,0.0,0.0
9434.88697739548,0.0,0.0,0.0,0.0,0.0
9436.487297459491,0.0,0.0,0.0,0.0,0.0
9438.087617523504,0.0,0.0,0.0,0.0,0.0
9439.687937587518,0.0,0.0,0.0,0.0,0.0
9441.28825765153,0.0,0.0,0.0,0.0,0.0
9442.888577715543,0.0,0.0,0.0,0.0,0.0
9444.488897779556,0.0,0.0,0.0,0.0,0.0
9446.089217843568,0.0,0.0,0.0,0.0,0.0
9447.689537907581,0.0,0.0,0.0,0.0,0.0
9449.289857971595,0.0,0.0,0.0,0.0,0.0
9450.890178035606,0.0,0.0,0.0,0.0,0.0
9452.49049809962,0.0,0.0,0.0,0.0,0.0
9454.090818163633,0.0,0.0,0.0,0.0,0.0
9455.691138227645,0.0,0.0,0.0,0.0,0.0
9457.291458291658,0.0,0.0,0.0,0.0,0.0
9458.891778355672,0.0,0.0,0.0,0.0,0.0
9460.492098419683,0.0,0.0,0.0,0.0,0.0
9462.092418483697,0.0,0.0,0.0,0.0,0.0
9463.69273854771,0.0,0.0,0.0,0.0,0.0
9465.293058611722,0.0,0.0,0.0,0.0,0.0
9466.893378675735,0.0,0.0,0.0,0.0,0.0
9468.493698739749,0.0,0.0,0.0,0.0,0.0
9470.09401880376,0.0,0.0,0.0,0.0,0.0
9471.694338867774,0.0,0.0,0.0,0.0,0.0
9473.294658931787,0.0,0.0,0.0,0.0,0.0
9474.894978995799,0.0,0.0,0.0,0.0,0.0
9476.495299059812,0.0,0.0,0.0,0.0,0.0
9478.095619123826,0.0,0.0,0.0,0.0,0.0
9479.695939187837,0.0,0.0,0.0,0.0,0.0
9481.29625925185,0.0,0.0,0.0,0.0,0.0
9482.896579315864,0.0,0.0,0.0,0.0,0.0
9484.496899379876,0.0,0.0,0.0,0.0,0.0
9486.09721944389,0.0,0.0,0.0,0.0,0.0
9487.697539507903,0.0,0.0,0.0,0.0,0.0
9489.297859571914,0.0,0.0,0.0,0.0,0.0
9490.898179635928,0.0,0.0,0.0,0.0,0.0
9492.498499699941,0.0,0.0,0.0,0.0,0.0
9494.098819763953,0.0,0.0,0.0,0.0,0.0
9495.699139827966,0.0,0.0,0.0,0.0,0.0
9497.29945989198,0.0,0.0,0.0,0.0,0.0
9498.899779955991,0.0,0.0,0.0,0.0,0.0
9500.500100020003,0.0,0.0,0.0,0.0,0.0
9502.100420084018,0.0,0.0,0.0,0.0,0.0
9503.70074014803,0.0,0.0,0.0,0.0,0.0
9505.301060212041,0.0,0.0,0.0,0.0,0.0
9506.901380276056,0.0,0.0,0.0,0.0,0.0
9508.501700340068,0.0,0.0,0.0,0.0,0.0
9510.10202040408,0.0,0.0,0.0,0.0,0.0
9511.702340468095,0.0,0.0,0.0,0.0,0.0
9513.302660532107,0.0,0.0,0.0,0.0,0.0
9514.902980596118,0.0,0.0,0.0,0.0,0.0
9516.503300660133,0.0,0.0,0.0,0.0,0.0
9518.103620724145,0.0,0.0,0.0,0.0,0.0
9519.703940788157,0.0,0.0,0.0,0.0,0.0
9521.304260852172,0.0,0.0,0.0,0.0,0.0
9522.904580916183,0.0,0.0,0.0,0.0,0.0
9524.504900980195,0.0,0.0,0.0,0.0,0.0
9526.105221044209,0.0,0.0,0.0,0.0,0.0
9527.705541108222,0.0,0.0,0.0,0.0,0.0
9529.305861172234,0.0,0.0,0.0,0.0,0.0
9530.906181236247,0.0,0.0,0.0,0.0,0.0
9532.50650130026,0.0,0.0,0.0,0.0,0.0
9534.106821364272,0.0,0.0,0.0,0.0,0.0
9535.707141428285,0.0,0.0,0.0,0.0,0.0
9537.307461492299,0.0,0.0,0.0,0.0,0.0
9538.90778155631,0.0,0.0,0.0,0.0,0.0
9540.508101620324,0.0,0.0,0.0,0.0,0.0
9542.108421684337,0.0,0.0,0.0,0.0,0.0
9543.708741748349,0.0,0.0,0.0,0.0,0.0
9545.309061812362,0.0,0.0,0.0,0.0,0.0
9546.909381876376,0.0,0.0,0.0,0.0,0.0
9548.509701940387,0.0,0.0,0.0,0.0,0.0
9550.1100220044,0.0,0.0,0.0,0.0,0.0
9551.710342068414,0.0,0.0,0.0,0.0,0.0
9553.310662132426,0.0,0.0,0.0,0.0,0.0
9554.91098219644,0.0,0.0,0.0,0.0,0.0
9556.511302260453,0.0,0.0,0.0,0.0,0.0
9558.111622324464,0.0,0.0,0.0,0.0,0.0
9559.711942388478,0.0,0.0,0.0,0.0,0.0
9561.312262452491,0.0,0.0,0.0,0.0,0.0
9562.912582516503,0.0,0.0,0.0,0.0,0.0
9564.512902580516,0.0,0.0,0.0,0.0,0.0
9566.11322264453,0.0,0.0,0.0,0.0,0.0
9567.713542708541,0.0,0.0,0.0,0.0,0.0
9569.313862772555,0.0,0.0,0.0,0.0,0.0
9570.914182836568,0.0,0.0,0.0,0.0,0.0
9572.51450290058,0.0,0.0,0.0,0.0,0.0
9574.114822964593,0.0,0.0,0.0,0.0,0.0
9575.715143028607,0.0,0.0,0.0,0.0,0.0
9577.315463092618,0.0,0.0,0.0,0.0,0.0
9578.915783156632,0.0,0.0,0.0,0.0,0.0
9580.516103220645,0.0,0.0,0.0,0.0,0.0
9582.116423284657,0.0,0.0,0.0,0.0,0.0
9583.71674334867,0.0,0.0,0.0,0.0,0.0
9585.317063412684,0.0,0.0,0.0,0.0,0.0
9586.917383476695,0.0,0.0,0.0,0.0,0.0
9588.517703540707,0.0,0.0,0.0,0.0,0.0
9590.118023604722,0.0,0.0,0.0,0.0,0.0
9591.718343668734,0.0,0.0,0.0,0.0,0.0
9593.318663732745,0.0,0.0,0.0,0.0,0.0
9594.91898379676,0.0,0.0,0.0,0.0,0.0
9596.519303860772,0.0,0.0,0.0,0.0,0.0
9598.119623924784,0.0,0.0,0.0,0.0,0.0
9599.719943988799,0.0,0.0,0.0,0.0,0.0
9601.32026405281,0.0,0.0,0.0,0.0,0.0
9602.920584116822,0.0,0.0,0.0,0.0,0.0
9604.520904180838,0.0,0.0,0.0,0.0,0.0
9606.12122424485,0.0,0.0,0.0,0.0,0.0
9607.72154430886,0.0,0.0,0.0,0.0,0.0
9609.321864372876,0.0,0.0,0.0,0.0,0.0
9610.922184436888,0.0,0.0,0.0,0.0,0.0
9612.5225045009,0.0,0.0,0.0,0.0,0.0
9614.122824564913,0.0,0.0,0.0,0.0,0.0
9615.723144628926,0.0,0.0,0.0,0.0,0.0
9617.323464692938,0.0,0.0,0.0,0.0,0.0
9618.923784756951,0.0,0.0,0.0,0.0,0.0
9620.524104820965,0.0,0.0,0.0,0.0,0.0
9622.124424884976,0.0,0.0,0.0,0.0,0.0
9623.72474494899,0.0,0.0,0.0,0.0,0.0
9625.325065013003,0.0,0.0,0.0,0.0,0.0
9626.925385077015,0.0,0.0,0.0,0.0,0.0
9628.525705141028,0.0,0.0,0.0,0.0,0.0
9630.126025205042,0.0,0.0,0.0,0.0,0.0
9631.726345269053,0.0,0.0,0.0,0.0,0.0
9633.326665333067,0.0,0.0,0.0,0.0,0.0
9634.92698539708,0.0,0.0,0.0,0.0,0.0
9636.527305461092,0.0,0.0,0.0,0.0,0.0
9638.127625525105,0.0,0.0,0.0,0.0,0.0
9639.727945589118,0.0,0.0,0.0,0.0,0.0
9641.32826565313,0.0,0.0,0.0,0.0,0.0
9642.928585717144,0.0,0.0,0.0,0.0,0.0
9644.528905781157,0.0,0.0,0.0,0.0,0.0
9646.129225845169,0.0,0.0,0.0,0.0,0.0
9647.729545909182,0.0,0.0,0.0,0.0,0.0
9649.329865973195,0.0,0.0,0.0,0.0,0.0
9650.930186037207,0.0,0.0,0.0,0.0,0.0
9652.53050610122,0.0,0.0,0.0,0.0,0.0
9654.130826165234,0.0,0.0,0.0,0.0,0.0
9655.731146229245,0.0,0.0,0.0,0.0,0.0
9657.331466293259,0.0,0.0,0.0,0.0,0.0
9658.931786357272,0.0,0.0,0.0,0.0,0.0
9660.532106421284,0.0,0.0,0.0,0.0,0.0
9662.132426485297,0.0,0.0,0.0,0.0,0.0
9663.73274654931,0.0,0.0,0.0,0.0,0.0
9665.333066613322,0.0,0.0,0.0,0.0,0.0
9666.933386677336,0.0,0.0,0.0,0.0,0.0
9668.53370674135,0.0,0.0,0.0,0.0,0.0
9670.134026805361,0.0,0.0,0.0,0.0,0.0
9671.734346869374,0.0,0.0,0.0,0.0,0.0
9673.334666933388,0.0,0.0,0.0,0.0,0.0
9674.9349869974,0.0,0.0,0.0,0.0,0.0
9676.535307061411,0.0,0.0,0.0,0.0,0.0
9678.135627125426,0.0,0.0,0.0,0.0,0.0
9679.735947189438,0.0,0.0,0.0,0.0,0.0
