mjd,i,err_i,r,err_r,z,err_z,g,err_g
56978.58045977011,22.320409710098996,0.04330213248361158,22.437466038480018,0.035830167137944374,22.76465224192881,0.048132822537592344,23.191511043785503,0.05981922482540193
56981.62643678161,22.34221294479505,0.043451524920664286,22.457157727335264,0.036010746552176495,22.78720415333726,0.048288204435019216,23.206384684401023,0.059762342494404194
56984.6724137931,22.363682463558927,0.04384363351158828,22.47656486443971,0.03646703156449635,22.80940682405566,0.048672504760917876,23.221115482124933,0.05993815409583959
56987.7183908046,22.38482629760157,0.044427428118417,22.4957000019679,0.03713899008798502,22.83126654316778,0.049240587605423096,23.235723765800994,0.060333589071524384
56990.76436781609,22.40565625212943,0.04514559019968493,22.514579018483857,0.037960008251735546,22.85279352044826,0.04994144987289748,23.2502320501731,0.06093108591941335
56993.81034482759,22.426187812969257,0.04593857899139737,22.533220988158334,0.03886222372207438,22.874001809351633,0.05072170986062635,23.26466486884396,0.0617101017307808
56996.85632183908,22.44644001680269,0.04674838625673495,22.55164802176752,0.039780860968013664,22.894909190787338,0.051529036121338974,23.279048596498644,0.06264888676764857
56999.902298850575,22.46643528782373,0.04752199099523696,22.569885082664065,0.040657642408614594,22.91553702026164,0.05231552098858635,23.29341126318001,0.06372643633342795
57002.94827586207,22.486199244282655,0.0482148028608824,22.587959781306267,0.041443747985847434,22.935910041715147,0.05304121599496795,23.307782363383552,0.06492456562515289
57005.99425287356,22.50576047891983,0.04879457204610621,22.60590215222149,0.04210297755404674,22.956056172022596,0.05367820844489269,23.32219266266337,0.06623009201532389
57009.04022988506,22.525150317680694,0.04924636401165768,22.62374441743665,0.04261583443198761,22.976006260604436,0.05421572728520214,23.33667400429853,0.0676371394932445
57012.08620689655,22.54440256135744,0.049579261678593715,22.64152074045956,0.04298526880875654,22.99579382894171,0.0546668118714147,23.351259118387844,0.06914959091967639
57015.13218390805,22.563553214906523,0.049835411765694476,22.659266974826924,0.043244779011715404,23.015454794965763,0.05507699748207141,23.36598143551603,0.07078369713944764
57018.17816091954,22.582640209157546,0.05010168630409864,22.677020411071553,0.04346929706001766,23.035027187324285,0.05553510203895806,23.380874906884234,0.07257080132802342
57021.224137931036,22.601703119470237,0.0505231877728714,22.69481952570905,0.04378837782608123,23.05455085441398,0.0561852370371965,23.395973832528764,0.07456004784788091
57024.27011494253,22.620782885624983,0.051315548032810535,22.712703735524368,0.04439903531861427,23.074067172831356,0.057237269602461165,23.41131269897463,0.07682081942062786
57027.316091954024,22.63992153687481,0.052769407890836555,22.73071316006687,0.045571812767380794,23.093618759551994,0.05897025753849613,23.426926027395012,0.07944450220126449
57030.362068965514,22.659161925651897,0.055237695881766476,22.748888394850816,0.04764012914378755,23.113249191715873,0.06172154566436981,23.44284823307474,0.08254506012357087
57033.40804597701,22.67854747295191,0.05909974012083212,22.767270297338168,0.050965428402663535,23.13300273741524,0.06585700727826693,23.459113496726488,0.08625788419239827
57036.4540229885,22.698121927906683,0.06470985320185443,22.785899787344004,0.05588475534640752,23.1529241003474,0.07172789478394166,23.475755647964437,0.09073655815973446
57039.5,22.71792914355338,0.07235335533952555,22.804817663093317,0.06266502969792762,23.173058180661013,0.07963133870886648,23.49280806103325,0.09614759413591206
