mjd,r,err_r,g,err_g,i,err_i
55604.944444444445,21.24267881760317,0.10167315278425708,21.807507923185558,0.09622843191212072,20.38895850698475,0.2695148716459025
55608.00617283951,21.252062189176186,0.10324368156507877,21.816770890387925,0.09810978538578721,20.397511515659637,0.2768451912798735
55611.067901234564,21.25486355961162,0.10418981693239177,21.820026460614027,0.09944411915710169,20.403448096463812,0.2839246227780645
55614.12962962963,21.251182173470976,0.10359340046072318,21.817357522076627,0.09940358857976067,20.406783343306817,0.2905944599833897
55617.19135802469,21.241373140658688,0.1009874314324719,21.8090738251615,0.09757046789194085,20.407619306442363,0.29675833629934545
55620.253086419754,21.226013456459608,0.09697947025156795,21.795683638182545,0.0944861196897705,20.40613803833077,0.30243403731756285
55623.31481481482,21.205853004119813,0.09404059571208061,21.777852584522734,0.09232936968542532,20.402591262103304,0.3078028031232731
55626.37654320987,21.181758128179176,0.09698518427743731,21.756355709353635,0.09533208984594162,20.397287630135217,0.31324986884002165
55629.43827160494,21.154655333295246,0.11129639694875174,21.73202892816104,0.10846554842352206,20.390578680754295,0.3193891399207545
55632.5,21.125481118677854,0.1394523890758977,21.705724917536514,0.13434897185787323,20.382844584118153,0.32706305331263874
