mjd,r,err_r,g,err_g,i,err_i,z,err_z
56969.5,20.725563834370348,0.16916746835167953,20.778752027897962,0.1691674683517007,20.691898259363498,0.16916746834931698,20.949473345636616,0.1691674687833534
56972.541666666664,20.782895382096246,0.1484946535761484,20.836083575623068,0.14849465357770172,20.749229807088945,0.14849465357407535,21.006804893363274,0.14849465412125398
56975.583333333336,20.839396066685552,0.12847524968421056,20.892584260211567,0.12847524968803833,20.80573049167775,0.12847524968261745,21.063305577953315,0.12847525038165034
56978.625,20.89500021088234,0.11004002681495147,20.948188404407546,0.11004002682214571,20.86133463587406,0.11004002681421166,21.11890972215083,0.11004002771500229
56981.666666666664,20.949666653189443,0.09451966169729856,21.002854846713866,0.09451966170917603,20.916001078180724,0.09451966169791813,21.173576164458304,0.0945196628532664
56984.708333333336,21.003382147669093,0.0836684672063403,21.056570341192725,0.0836684672242062,20.969716572659387,0.08366846720834545,21.227291658916656,0.08366846862019368
56987.75,21.056164431551988,0.07918838215353932,21.109352625074802,0.0791883821774474,21.022498856542306,0.07918838215840764,21.28007394282254,0.07918838382677187
56990.791666666664,21.108064864067018,0.08157324339089048,21.16125305758915,0.0815732434194329,21.074399289056927,0.08157324339794635,21.33197437533837,0.0815732451755585
56993.833333333336,21.159170573921994,0.08951037860748799,21.21235876744338,0.08951037863869526,21.125504998911442,0.08951037861605475,21.383080085194024,0.08951038039210722
56996.875,21.209606097873973,0.10083115995886027,21.262794291394677,0.10083115999147163,21.17594052286301,0.10083115996850052,21.43351560914664,0.1008311616951548
56999.916666666664,21.25953454622983,0.11362918631859263,21.31272273974985,0.11362918635223743,21.225868971218482,0.11362918632912504,21.48344405750307,0.11362918800607708
57002.958333333336,21.309158389771348,0.1265681260156724,21.362346583290744,0.12656812605040596,21.2754928147597,0.12656812602706097,21.533067901045246,0.1265681276741744
57006.0,21.35872002354499,0.13875696801590306,21.411908217063825,0.13875696805204082,21.325054448532995,0.13875696802808904,21.582629534819407,0.1387569696720176
57009.041666666664,21.40850232425082,0.14957896012316865,21.461690517769036,0.14957896016112246,21.374836749238398,0.14957896013625105,21.632411835525733,0.14957896180581337
57012.083333333336,21.458829479602244,0.15857242745325917,21.512017673120006,0.1585724274936648,21.425163904589585,0.15857242746747777,21.68273899087767,0.15857242919368214
57015.125,21.510068432787204,0.1653600507367828,21.56325662630445,0.1653600507803194,21.476402857774204,0.16536005075233065,21.73397794406309,0.16536005257005643
